epoch,step,tr_TV_reward,tr_acc_ranker,tr_loss_ranker,tr_loss_reward,val_TV_reward,val_acc_ranker,val_loss_ranker,val_loss_reward
14,24499,13.2993397904294,0.6586189866065979,0.36694639921188354,0.6636463539875723,,,,
14,24999,13.702718671952148,0.6563938856124878,0.3641326427459717,0.6640580589311423,,,,
14,25499,14.068501582747576,0.6638178825378418,0.366280734539032,0.6595943446124528,,,,
14,25999,13.848152201334273,0.664818286895752,0.36863163113594055,0.6530245171092459,,,,
14,26054,,,,,13.047020607396622,0.5985709428787231,0.3666349947452545,0.6512543298961219
15,26499,13.664752706892099,0.657249927520752,0.37204819917678833,0.666087293579938,,,,
15,26999,13.623744085176678,0.6634525060653687,0.3622640073299408,0.6617612502564094,,,,
15,27499,13.587930032227607,0.6529754400253296,0.369007408618927,0.6529953400195898,,,,
15,27791,,,,,13.671619337020724,0.6401131749153137,0.3666349947452545,0.6594347585512238
16,27999,13.996408062939352,0.6559565663337708,0.3662400543689728,0.6695918650777579,,,,
16,28499,13.071586354878779,0.6575765609741211,0.36563992500305176,0.6443324910373653,,,,
16,28999,13.749435035618163,0.6558815240859985,0.3657803535461426,0.6602504472766981,,,,
16,29499,13.899126559770693,0.6621925234794617,0.36802104115486145,0.6655604112620772,,,,
16,29528,,,,,13.243053614203458,0.6003872752189636,0.3666349947452545,0.6555556455064852
17,29999,13.403025403841657,0.6630070209503174,0.36692994832992554,0.6624966938562669,,,,
17,30499,14.38034386313976,0.6628524661064148,0.3625752031803131,0.6648911441199551,,,,
17,30999,13.763203469771511,0.6560180187225342,0.369514524936676,0.65613890395486,,,,
17,31265,,,,,13.23797961323747,0.6210370063781738,0.3666349947452545,0.6545997940966606
18,31499,13.767076978205653,0.6575467586517334,0.3679538667201996,0.6638804332701091,,,,
18,31999,13.324571680990658,0.6532064080238342,0.37287113070487976,0.6631003382463903,,,,
18,32499,13.130414307839306,0.6596055626869202,0.3657774031162262,0.6621442664135728,,,,
18,32999,13.81912717140187,0.6568281650543213,0.36815017461776733,0.6615849086175658,,,,
18,33002,,,,,13.672125661027978,0.6917485594749451,0.3666349947452545,0.6604239145313748
19,33499,13.85533846532065,0.6582010984420776,0.3666043281555176,0.6643772048833103,,,,
19,33999,13.632480777897776,0.6648752689361572,0.3660183548927307,0.6597016410165175,,,,
19,34499,14.34083420095844,0.6654715538024902,0.3667159378528595,0.6580552463686365,,,,
19,34739,,,,,14.211769984000734,0.7433346509933472,0.3666349947452545,0.6670586295447005
20,34999,13.656579844459095,0.6661587357521057,0.3645700216293335,0.6631464803953191,,,,
20,35499,13.79950187814805,0.6599717140197754,0.36687690019607544,0.659989366669956,,,,
20,35999,14.321886883287489,0.6676859855651855,0.3627580404281616,0.6659350211064226,,,,
20,36476,,,,,14.190998143455056,0.8314999938011169,0.3666349947452545,0.6666785458381154
21,36499,13.766427369730518,0.6626233458518982,0.36659160256385803,0.67052624001115,,,,
21,36999,13.808985557178302,0.6551072597503662,0.3633469343185425,0.6600719704191349,,,,
21,37499,13.816236931305458,0.661363959312439,0.36702269315719604,0.6561002667372027,,,,
21,37999,13.283375346677897,0.6604938507080078,0.36576589941978455,0.655692126722321,,,,
21,38213,,,,,14.164853046307828,0.8241357803344727,0.3666349947452545,0.6665369867386715
22,38499,14.109374155360108,0.6531515717506409,0.36447662115097046,0.6642750568219113,,,,
22,38999,13.818367269288085,0.6574007868766785,0.36970698833465576,0.6577697220159214,,,,
22,39499,13.300125997362633,0.6539268493652344,0.36552858352661133,0.6542069661769319,,,,
22,39950,,,,,14.025289959458037,0.8316067457199097,0.3666349947452545,0.6648909967931336
23,39999,13.578396301147855,0.6650097370147705,0.3619020879268646,0.6536296393878583,,,,
23,40499,13.9090549177413,0.6695361137390137,0.3586113452911377,0.6465568906483187,,,,
23,40999,13.502591938097254,0.6634736061096191,0.36323708295822144,0.6606133708996687,,,,
23,41499,13.98336638536042,0.666171669960022,0.3680362105369568,0.6641112234497049,,,,
23,41687,,,,,14.108435526899875,0.8291548490524292,0.3666349947452545,0.665974263590495
24,41999,13.577820616666548,0.6563374996185303,0.3672916293144226,0.6585318705555817,,,,
24,42499,13.72162460504077,0.6539747714996338,0.36718395352363586,0.6593210562504026,,,,
24,42999,13.613989352316766,0.6637558937072754,0.36702224612236023,0.6583559026827768,,,,
24,43424,,,,,14.164195805256782,0.7580214142799377,0.3666349947452545,0.666799725347028
25,43499,14.053332584811777,0.6616950035095215,0.36724233627319336,0.659735356559282,,,,
25,43999,13.27804402689291,0.6580809950828552,0.3673916757106781,0.6536887430751979,,,,
25,44499,13.204118374695206,0.6563252210617065,0.36829668283462524,0.6557504159589539,,,,
25,44999,13.723506225487329,0.6685653328895569,0.36523985862731934,0.6635690597015237,,,,
25,45161,,,,,13.966105603140784,0.8348188996315002,0.3666349947452545,0.6650203298597813
